,loss,dice_coef,jacard,recall,precision,accuracy,val_loss,val_dice_coef,val_jacard,val_recall,val_precision,val_accuracy
124,0.14577306807041168,0.854795515537262,0.7526146173477173,0.9941225051879883,0.990610659122467,0.9950472712516785,0.25889039039611816,0.7416779398918152,0.5994644165039062,0.8765880465507507,0.8352660536766052,0.9135964512825012
125,0.14597949385643005,0.8545886874198914,0.7522348165512085,0.9937120079994202,0.9902718663215637,0.9948045611381531,0.2729418873786926,0.727625846862793,0.5825220346450806,0.906954288482666,0.7721607089042664,0.8948275446891785
126,0.1462121158838272,0.8543552756309509,0.7519227266311646,0.9935023188591003,0.9897069931030273,0.994551956653595,0.270079642534256,0.730487585067749,0.585946798324585,0.8801875710487366,0.8165765404701233,0.9074058532714844
127,0.14641444385051727,0.8541526198387146,0.7516406774520874,0.9938239455223083,0.9888882040977478,0.9943858981132507,0.27170246839523315,0.7288641333580017,0.5829086303710938,0.866260290145874,0.836901843547821,0.9117698669433594
128,0.14679373800754547,0.8537726402282715,0.7510911226272583,0.9930614233016968,0.9888565540313721,0.9941313862800598,0.2772100567817688,0.7233560681343079,0.5774613618850708,0.8990356922149658,0.7802141308784485,0.896704375743866
129,0.14693595468997955,0.8536299467086792,0.7508454918861389,0.9926739931106567,0.9886389970779419,0.9939358830451965,0.28130102157592773,0.7192644476890564,0.5708764791488647,0.8943961262702942,0.7707149982452393,0.8916123509407043
130,0.1467830389738083,0.8537822961807251,0.7510732412338257,0.9928547143936157,0.9887599945068359,0.9940335154533386,0.25500091910362244,0.7455641031265259,0.6013656854629517,0.8849208950996399,0.8442935943603516,0.9188506007194519
131,0.146564319729805,0.8540005683898926,0.7513499855995178,0.993242621421814,0.9887116551399231,0.9941417574882507,0.2501935064792633,0.7503710389137268,0.6080939769744873,0.8730342388153076,0.8871873021125793,0.9306023716926575
132,0.14653894305229187,0.8540252447128296,0.7513728737831116,0.9928723573684692,0.9891868233680725,0.9941794276237488,0.24536298215389252,0.755200982093811,0.6160172820091248,0.9009172320365906,0.8517473936080933,0.925378143787384
133,0.1459752321243286,0.8545883893966675,0.7522103786468506,0.9931478500366211,0.9903512597084045,0.9946497082710266,0.2561214566230774,0.7444418668746948,0.6032760739326477,0.9094419479370117,0.8202956318855286,0.9154930114746094
134,0.14591997861862183,0.8546434044837952,0.7522717118263245,0.993354082107544,0.9899775981903076,0.9945933222770691,0.26367390155792236,0.7368890047073364,0.5944412350654602,0.9086657762527466,0.8104016780853271,0.9113724827766418
135,0.14891494810581207,0.851647675037384,0.7475545406341553,0.9905866980552673,0.9879907965660095,0.9930551648139954,0.2739366888999939,0.7266256809234619,0.5816256403923035,0.8831287026405334,0.8046156167984009,0.9033825993537903
136,0.1521448940038681,0.8484172224998474,0.7424707412719727,0.9810702204704285,0.9816448092460632,0.9879341125488281,0.2893346846103668,0.7112272381782532,0.563306987285614,0.9000800251960754,0.7745970487594604,0.8944835662841797
137,0.148472860455513,0.852088987827301,0.7481409907341003,0.9888420701026917,0.9864357709884644,0.9919865727424622,0.26381227374076843,0.7367491722106934,0.5926549434661865,0.879202127456665,0.8352288007736206,0.9141947627067566
138,0.14681455492973328,0.8537466526031494,0.7508760690689087,0.9924265146255493,0.9884065985679626,0.9937803149223328,0.26289570331573486,0.7376651763916016,0.5930136442184448,0.8625625967979431,0.8533862233161926,0.9167073369026184
139,0.14552538096904755,0.8550351858139038,0.7528507113456726,0.9943351149559021,0.9902498126029968,0.9949970245361328,0.2656438946723938,0.7349165678024292,0.5899679660797119,0.8603910803794861,0.8555172681808472,0.916915237903595
140,0.14507576823234558,0.8554842472076416,0.7535396814346313,0.9949911236763,0.9906153678894043,0.9953272938728333,0.2636168599128723,0.7369429469108582,0.5932514071464539,0.8692537546157837,0.8513785004615784,0.9176228642463684
141,0.14503633975982666,0.8555235266685486,0.7536268830299377,0.9946189522743225,0.9912944436073303,0.9954306483268738,0.26409339904785156,0.736466109752655,0.592138409614563,0.8659637570381165,0.8546128273010254,0.9179534912109375
142,0.14489014446735382,0.8556690812110901,0.753811240196228,0.9946032166481018,0.9913278222084045,0.9954364895820618,0.26444748044013977,0.7361114025115967,0.5898224711418152,0.8415189981460571,0.889522135257721,0.9233067631721497
143,0.14485998451709747,0.8556985855102539,0.7538672685623169,0.9947401881217957,0.9913003444671631,0.9954714775085449,0.256079763174057,0.7444785833358765,0.6015821695327759,0.8821585178375244,0.8526995182037354,0.921197235584259
144,0.14466539025306702,0.8558924794197083,0.7541772723197937,0.9950225353240967,0.9916225075721741,0.9956676363945007,0.25376883149147034,0.7467889785766602,0.6041710376739502,0.8911367058753967,0.8459059596061707,0.9209156036376953
145,0.144673690199852,0.8558837175369263,0.7541670799255371,0.9949842691421509,0.9916090369224548,0.9956509470939636,0.25081539154052734,0.749741792678833,0.6075334548950195,0.9000604152679443,0.8427038788795471,0.9218648076057434
146,0.14471560716629028,0.8558413982391357,0.7541201710700989,0.9951359629631042,0.9912504553794861,0.995582103729248,0.25355783104896545,0.7469988465309143,0.603772759437561,0.8787791728973389,0.8599478006362915,0.9229151606559753
147,0.14473800361156464,0.8558182716369629,0.7540776133537292,0.9949911236763,0.9912167191505432,0.9955245852470398,0.2610185742378235,0.7395375967025757,0.5947232246398926,0.8664172291755676,0.8644270300865173,0.9214197993278503
148,0.14468228816986084,0.8558735847473145,0.7541750073432922,0.9954295754432678,0.9910359382629395,0.9956059455871582,0.26254037022590637,0.7380151152610779,0.5929431319236755,0.8620786070823669,0.864237904548645,0.9202893376350403
149,0.14470678567886353,0.8558486104011536,0.7541255354881287,0.9954172968864441,0.9909093976020813,0.9955604672431946,0.2627178728580475,0.737837016582489,0.5928537845611572,0.8630989193916321,0.8638730049133301,0.9204171299934387
